t_ms,true_x,true_y,yaw_deg,map_x,map_y,seg,auto_state,route_complete,front_cm,left_cm,out_vx,out_vy,map_lim,front_lim,left_lim,clearance
8080,0.8289,1.6245,0.00,0.8239,1.6245,1,5,0,14,40,150,0,0,0,0,1.906
8090,0.8408,1.6245,0.00,0.8358,1.6245,1,5,0,14,40,150,0,0,0,0,1.894
8100,0.8528,1.6245,0.00,0.8478,1.6245,1,5,0,14,46,150,0,0,0,0,1.882
8110,0.8647,1.6245,0.00,0.8597,1.6245,1,5,0,14,46,150,0,0,0,0,1.870
8120,0.8767,1.6245,0.00,0.8716,1.6245,1,5,0,14,46,150,0,0,0,0,1.858
8130,0.8886,1.6245,0.00,0.8836,1.6245,1,5,0,14,46,150,0,0,0,0,1.846
8140,0.9005,1.6245,0.00,0.8955,1.6245,1,5,0,14,46,150,0,0,0,0,1.834
8150,0.9125,1.6245,0.00,0.9075,1.6245,1,5,0,14,52,150,0,0,0,0,1.823
8160,0.9244,1.6245,0.00,0.9194,1.6245,1,5,0,14,52,150,0,0,0,0,1.811
8170,0.9363,1.6245,0.00,0.9313,1.6245,1,5,0,14,52,150,0,0,0,0,1.799
8180,0.9483,1.6245,0.00,0.9433,1.6245,1,5,0,14,52,150,0,0,0,0,1.787
8190,0.9602,1.6245,0.00,0.9552,1.6245,1,5,0,14,52,150,0,0,0,0,1.775
8200,0.9722,1.6245,0.00,0.9672,1.6245,1,5,0,14,58,150,0,0,0,0,1.763
8210,0.9841,1.6245,0.00,0.9791,1.6245,1,5,0,14,58,150,0,0,0,0,1.751
8220,0.9960,1.6245,0.00,0.9910,1.6245,1,5,0,14,58,150,0,0,0,0,1.739
8230,1.0080,1.6245,0.00,1.0030,1.6245,1,5,0,14,58,150,0,0,0,0,1.727
8240,1.0199,1.6245,0.00,1.0149,1.6245,1,5,0,14,58,150,0,0,0,0,1.715
8250,1.0318,1.6245,0.00,1.0268,1.6245,1,5,0,14,64,150,0,0,0,0,1.703
8260,1.0438,1.6245,0.00,1.0388,1.6245,1,5,0,14,64,150,0,0,0,0,1.691
8270,1.0557,1.6245,0.00,1.0507,1.6245,1,5,0,14,64,150,0,0,0,0,1.679
8280,1.0677,1.6245,0.00,1.0627,1.6245,1,5,0,14,64,150,0,0,0,0,1.667
8290,1.0796,1.6245,0.00,1.0746,1.6245,1,5,0,14,64,150,0,0,0,0,1.655
8300,1.0915,1.6245,0.00,1.0865,1.6245,1,5,0,14,70,150,0,0,0,0,1.643
8310,1.1035,1.6245,0.00,1.0985,1.6245,1,5,0,14,70,150,0,0,0,0,1.632
8320,1.1154,1.6245,0.00,1.1104,1.6245,1,5,0,14,70,150,0,0,0,0,1.620
8330,1.1273,1.6245,0.00,1.1223,1.6245,1,5,0,14,70,150,0,0,0,0,1.608
8340,1.1393,1.6245,0.00,1.1343,1.6245,1,5,0,14,70,150,0,0,0,0,1.596
8350,1.1512,1.6245,0.00,1.1462,1.6245,1,5,0,14,76,150,0,0,0,0,1.584
8360,1.1632,1.6245,0.00,1.1582,1.6245,1,5,0,14,76,150,0,0,0,0,1.572
8370,1.1751,1.6245,0.00,1.1701,1.6245,1,5,0,14,76,150,0,0,0,0,1.560
8380,1.1870,1.6245,0.00,1.1820,1.6245,1,5,0,14,76,150,0,0,0,0,1.548
8390,1.1990,1.6245,0.00,1.1940,1.6245,1,5,0,14,76,150,0,0,0,0,1.536
8400,1.2109,1.6245,0.00,1.2059,1.6245,1,5,0,14,82,150,0,0,0,0,1.524
8410,1.2229,1.6245,0.00,1.2179,1.6245,1,5,0,14,82,150,0,0,0,0,1.512
8420,1.2348,1.6245,0.00,1.2298,1.6245,1,5,0,14,82,150,0,0,0,0,1.500
8430,1.2467,1.6245,0.00,1.2417,1.6245,1,5,0,14,82,150,0,0,0,0,1.488
8440,1.2587,1.6245,0.00,1.2537,1.6245,1,5,0,14,82,150,0,0,0,0,1.476
8450,1.2706,1.6245,0.00,1.2656,1.6245,1,5,0,14,88,150,0,0,0,0,1.464
8460,1.2825,1.6245,0.00,1.2775,1.6245,1,5,0,14,88,150,0,0,0,0,1.452
8470,1.2945,1.6245,0.00,1.2895,1.6245,1,5,0,14,88,150,0,0,0,0,1.441
8480,1.3064,1.6245,0.00,1.3014,1.6245,1,5,0,14,88,150,0,0,0,0,1.429
8490,1.3184,1.6245,0.00,1.3134,1.6245,1,5,0,14,88,150,0,0,0,0,1.417
8500,1.3303,1.6245,0.00,1.3253,1.6245,1,5,0,14,94,150,0,0,0,0,1.405
8510,1.3422,1.6245,0.00,1.3372,1.6245,1,5,0,14,94,150,0,0,0,0,1.393
8520,1.3542,1.6245,0.00,1.3492,1.6245,1,5,0,14,94,150,0,0,0,0,1.381
8530,1.3661,1.6245,0.00,1.3611,1.6245,1,5,0,14,94,150,0,0,0,0,1.369
8540,1.3780,1.6245,0.00,1.3730,1.6245,1,5,0,14,94,150,0,0,0,0,1.357
8550,1.3900,1.6245,0.00,1.3850,1.6245,1,5,0,14,100,150,0,0,0,0,1.345
8560,1.4019,1.6245,0.00,1.3969,1.6245,1,5,0,14,100,150,0,0,0,0,1.333
8570,1.4139,1.6245,0.00,1.4089,1.6245,1,5,0,14,100,150,0,0,0,0,1.321
8580,1.4258,1.6245,0.00,1.4208,1.6245,1,5,0,14,100,150,0,0,0,0,1.309
8590,1.4377,1.6245,0.00,1.4327,1.6245,1,5,0,14,100,150,0,0,0,0,1.297
8600,1.4497,1.6245,0.00,1.4447,1.6245,1,5,0,14,106,150,0,0,0,0,1.285
8610,1.4616,1.6245,0.00,1.4566,1.6245,1,5,0,14,106,150,0,0,0,0,1.273
8620,1.4736,1.6245,0.00,1.4686,1.6245,1,5,0,14,106,150,0,0,0,0,1.261
8630,1.4855,1.6245,0.00,1.4805,1.6245,1,5,0,14,106,150,0,0,0,0,1.250
8640,1.4974,1.6245,0.00,1.4924,1.6245,1,5,0,14,106,150,0,0,0,0,1.238
8650,1.5094,1.6245,0.00,1.5044,1.6245,1,5,0,14,111,150,0,0,0,0,1.226
8660,1.5213,1.6245,0.00,1.5163,1.6245,1,5,0,14,111,150,0,0,0,0,1.214
8670,1.5332,1.6245,0.00,1.5282,1.6245,1,5,0,14,111,150,0,0,0,0,1.202
8680,1.5452,1.6245,0.00,1.5402,1.6245,1,5,0,14,111,150,0,0,0,0,1.190
8690,1.5571,1.6245,0.00,1.5521,1.6245,1,5,0,14,111,150,0,0,0,0,1.178
8700,1.5691,1.6245,0.00,1.5641,1.6245,1,5,0,14,117,150,0,0,0,0,1.166
8710,1.5810,1.6245,0.00,1.5760,1.6245,1,5,0,14,117,150,0,0,0,0,1.154
8720,1.5929,1.6245,0.00,1.5879,1.6245,1,5,0,14,117,150,0,0,0,0,1.142
8730,1.6049,1.6245,0.00,1.5999,1.6245,1,5,0,14,117,150,0,0,0,0,1.130
8740,1.6168,1.6245,0.00,1.6118,1.6245,1,5,0,14,117,150,0,0,0,0,1.118
8750,1.6287,1.6245,0.00,1.6237,1.6245,1,5,0,14,123,150,0,0,0,0,1.106
8760,1.6407,1.6245,0.00,1.6357,1.6245,1,5,0,14,123,150,0,0,0,0,1.094
8770,1.6526,1.6245,0.00,1.6476,1.6245,1,5,0,14,123,150,0,0,0,0,1.082
8780,1.6646,1.6245,0.00,1.6596,1.6245,1,5,0,14,123,150,0,0,0,0,1.070
8790,1.6765,1.6245,0.00,1.6715,1.6245,1,5,0,14,123,150,0,0,0,0,1.059
8800,1.6884,1.6245,0.00,1.6834,1.6245,1,5,0,14,129,150,0,0,0,0,1.047
8810,1.7004,1.6245,0.00,1.6954,1.6245,1,5,0,14,129,150,0,0,0,0,1.035
8820,1.7123,1.6245,0.00,1.7073,1.6245,1,5,0,14,129,150,0,0,0,0,1.023
8830,1.7243,1.6245,0.00,1.7193,1.6245,1,5,0,14,129,150,0,0,0,0,1.011
8840,1.7362,1.6245,0.00,1.7312,1.6245,1,5,0,14,129,150,0,0,0,0,0.999
8850,1.7481,1.6245,0.00,1.7431,1.6245,1,5,0,14,135,150,0,0,0,0,0.987
8860,1.7601,1.6245,0.00,1.7551,1.6245,1,5,0,14,135,150,0,0,0,0,0.975
8870,1.7720,1.6245,0.00,1.7670,1.6245,1,5,0,14,135,150,0,0,0,0,0.963
8880,1.7839,1.6245,0.00,1.7789,1.6245,1,5,0,14,135,150,0,0,0,0,0.951
8890,1.7959,1.6245,0.00,1.7909,1.6245,1,5,0,14,135,150,0,0,0,0,0.939
8900,1.8078,1.6245,0.00,1.8028,1.6245,1,5,0,14,141,150,0,0,0,0,0.927
8910,1.8198,1.6245,0.00,1.8148,1.6245,1,5,0,14,141,150,0,0,0,0,0.915
8920,1.8317,1.6245,0.00,1.8267,1.6245,1,5,0,14,141,150,0,0,0,0,0.903
8930,1.8436,1.6245,0.00,1.8386,1.6245,1,5,0,14,141,150,0,0,0,0,0.891
8940,1.8556,1.6245,0.00,1.8506,1.6245,1,5,0,14,141,150,0,0,0,0,0.879
8950,1.8675,1.6245,0.00,1.8625,1.6245,1,5,0,14,147,150,0,0,0,0,0.867
8960,1.8794,1.6245,0.00,1.8744,1.6245,1,5,0,14,147,150,0,0,0,0,0.856
8970,1.8914,1.6245,0.00,1.8864,1.6245,1,5,0,14,147,150,0,0,0,0,0.844
8980,1.9033,1.6245,0.00,1.8983,1.6245,1,5,0,14,147,150,0,0,0,0,0.832
8990,1.9153,1.6245,0.00,1.9103,1.6245,1,5,0,14,147,150,0,0,0,0,0.820
9000,1.9272,1.6245,0.00,1.9222,1.6245,1,5,0,14,153,150,0,0,0,0,0.808
9010,1.9391,1.6245,0.00,1.9341,1.6245,1,5,0,14,153,150,0,0,0,0,0.796
9020,1.9511,1.6245,0.00,1.9461,1.6245,1,5,0,14,153,150,0,0,0,0,0.784
9030,1.9630,1.6245,0.00,1.9580,1.6245,1,5,0,14,153,150,0,0,0,0,0.772
9040,1.9750,1.6245,0.00,1.9700,1.6245,1,5,0,14,153,150,0,0,0,0,0.760
9050,1.9869,1.6245,0.00,1.9819,1.6245,1,5,0,14,159,150,0,0,0,0,0.748
9060,1.9988,1.6245,0.00,1.9938,1.6245,1,5,0,14,159,150,0,0,0,0,0.736
9070,2.0108,1.6245,0.00,2.0058,1.6245,1,5,0,14,159,150,0,0,0,0,0.724
9080,2.0227,1.6245,0.00,2.0177,1.6245,1,5,0,14,159,150,0,0,0,0,0.712
9090,2.0346,1.6245,0.00,2.0296,1.6245,1,5,0,14,159,150,0,0,0,0,0.700
9100,2.0466,1.6245,0.00,2.0416,1.6245,1,5,0,14,165,150,0,0,0,0,0.688
9110,2.0585,1.6245,0.00,2.0535,1.6245,1,5,0,14,165,150,0,0,0,0,0.676
9120,2.0705,1.6245,0.00,2.0655,1.6245,1,5,0,14,165,150,0,0,0,0,0.665
9130,2.0824,1.6245,0.00,2.0774,1.6245,1,5,0,14,165,150,0,0,0,0,0.653
9140,2.0943,1.6245,0.00,2.0893,1.6245,1,5,0,14,165,150,0,0,0,0,0.641
9150,2.1063,1.6245,0.00,2.1013,1.6245,1,5,0,14,171,150,0,0,0,0,0.629
9160,2.1182,1.6245,0.00,2.1132,1.6245,1,5,0,14,171,150,0,0,0,0,0.617
9170,2.1301,1.6245,0.00,2.1251,1.6245,1,5,0,14,171,150,0,0,0,0,0.605
9180,2.1421,1.6245,0.00,2.1371,1.6245,1,5,0,14,171,150,0,0,0,0,0.593
9190,2.1540,1.6245,0.00,2.1490,1.6245,1,5,0,14,171,150,0,0,0,0,0.581
9200,2.1660,1.6245,0.00,2.1610,1.6245,1,5,0,114,177,150,0,0,0,0,0.569
9210,2.1779,1.6245,0.00,2.1729,1.6245,1,5,0,114,177,150,0,0,0,0,0.557
9220,2.1898,1.6245,0.00,2.1848,1.6245,1,5,0,114,177,150,0,0,0,0,0.545
9230,2.2017,1.6245,0.00,2.1967,1.6245,1,5,0,114,177,148,0,1,0,0,0.533
9240,2.2135,1.6245,0.00,2.2085,1.6245,1,5,0,114,177,147,0,1,0,0,0.521
9250,2.2251,1.6245,0.00,2.2201,1.6245,1,5,0,114,183,145,0,1,0,0,0.510
9260,2.2366,1.6245,0.00,2.2316,1.6245,1,5,0,114,183,143,0,1,0,0,0.498
9270,2.2479,1.6245,0.00,2.2429,1.6245,1,5,0,114,183,141,0,1,0,0,0.487
9280,2.2591,1.6245,0.00,2.2541,1.6245,1,5,0,114,183,139,0,1,0,0,0.476
9290,2.2702,1.6245,0.00,2.2652,1.6245,1,5,0,114,183,138,0,1,0,0,0.465
9300,2.2811,1.6245,0.00,2.2761,1.6245,1,5,0,114,189,136,0,1,0,0,0.454
9310,2.2918,1.6245,0.00,2.2868,1.6245,1,5,0,114,189,134,0,1,0,0,0.443
9320,2.3024,1.6245,0.00,2.2974,1.6245,1,5,0,114,189,132,0,1,0,0,0.433
9330,2.3129,1.6245,0.00,2.3079,1.6245,1,5,0,114,189,130,0,1,0,0,0.422
9340,2.3232,1.6245,0.00,2.3182,1.6245,1,5,0,114,189,129,0,1,0,0,0.412
9350,2.3334,1.6245,0.00,2.3284,1.6245,1,5,0,114,195,127,0,1,0,0,0.402
9360,2.3435,1.6245,0.00,2.3385,1.6245,1,5,0,114,195,125,0,1,0,0,0.392
9370,2.3534,1.6245,0.00,2.3484,1.6245,1,5,0,114,195,123,0,1,0,0,0.382
9380,2.3631,1.6245,0.00,2.3581,1.6245,1,5,0,114,195,121,0,1,0,0,0.372
9390,2.3728,1.6245,0.00,2.3678,1.6245,1,5,0,114,195,120,0,1,0,0,0.362
9400,2.3822,1.6245,0.00,2.3772,1.6245,1,5,0,114,201,118,0,1,0,0,0.353
9410,2.3916,1.6245,0.00,2.3866,1.6245,1,5,0,114,201,116,0,1,0,0,0.343
9420,2.4008,1.6245,0.00,2.3958,1.6245,1,5,0,114,201,114,0,1,0,0,0.334
9430,2.4098,1.6245,0.00,2.4048,1.6245,1,5,0,114,201,113,0,1,0,0,0.325
9440,2.4188,1.6245,0.00,2.4138,1.6245,1,5,0,114,201,111,0,1,0,0,0.316
9450,2.4275,1.6245,0.00,2.4225,1.6245,1,5,0,114,206,109,0,1,0,0,0.307
9460,2.4362,1.6245,0.00,2.4312,1.6245,1,5,0,114,206,107,0,1,0,0,0.299
9470,2.4447,1.6245,0.00,2.4397,1.6245,1,5,0,114,206,106,0,1,0,0,0.290
9480,2.4530,1.6245,0.00,2.4480,1.6245,1,5,0,114,206,104,0,1,0,0,0.282
9490,2.4613,1.6245,0.00,2.4563,1.6245,1,5,0,114,206,102,0,1,0,0,0.274
9500,2.4693,1.6245,0.00,2.4643,1.6245,1,5,0,114,211,100,0,1,0,0,0.266
9510,2.4773,1.6245,0.00,2.4723,1.6245,1,5,0,114,211,99,0,1,0,0,0.258
9520,2.4851,1.6245,0.00,2.4801,1.6245,2,5,0,114,211,97,0,1,0,0,0.250
9530,2.4928,1.6245,0.00,2.4878,1.6245,2,5,0,114,211,95,0,1,0,0,0.242
9540,2.5003,1.6245,0.00,2.4953,1.6245,2,5,0,114,211,93,0,1,0,0,0.235
9550,2.5077,1.6245,0.00,2.5027,1.6245,2,5,0,114,215,0,0,0,0,0,1000.000
9560,2.5149,1.6245,0.00,2.5099,1.6245,2,5,0,114,215,0,0,0,0,0,1000.000
9570,2.5220,1.6245,0.00,2.5170,1.6245,2,5,0,114,215,0,0,0,0,0,1000.000
9580,2.5288,1.6245,0.00,2.5238,1.6245,2,5,0,114,215,0,0,0,0,0,1000.000
9590,2.5354,1.6245,0.00,2.5304,1.6245,2,5,0,114,215,0,0,0,0,0,1000.000
9600,2.5419,1.6245,0.00,2.5369,1.6245,2,5,0,114,219,0,0,0,0,0,1000.000
9610,2.5481,1.6245,0.00,2.5431,1.6245,2,5,0,114,219,0,0,0,0,0,1000.000
9620,2.5541,1.6245,0.00,2.5491,1.6245,2,5,0,114,219,0,0,0,0,0,1000.000
9630,2.5600,1.6245,0.00,2.5550,1.6245,2,5,0,114,219,0,0,0,0,0,1000.000
9640,2.5656,1.6245,0.00,2.5606,1.6245,2,5,0,114,219,0,0,0,0,0,1000.000
9650,2.5710,1.6245,0.00,2.5660,1.6245,2,5,0,114,223,0,0,0,0,0,1000.000
9660,2.5763,1.6245,0.00,2.5713,1.6245,2,5,0,114,223,0,0,0,0,0,1000.000
9670,2.5813,1.6245,0.00,2.5763,1.6245,2,5,0,114,223,0,0,0,0,0,1000.000
9680,2.5861,1.6245,0.00,2.5811,1.6245,2,5,0,114,223,0,0,0,0,0,1000.000
9690,2.5908,1.6245,0.00,2.5858,1.6245,2,5,0,114,223,0,0,0,0,0,1000.000
9700,2.5952,1.6245,0.00,2.5902,1.6245,2,5,0,114,227,0,0,0,0,0,1000.000
9710,2.5994,1.6245,0.00,2.5944,1.6245,2,5,0,114,227,0,0,0,0,0,1000.000
9720,2.6035,1.6245,0.00,2.5985,1.6245,2,5,0,114,227,0,0,0,0,0,1000.000
9730,2.6073,1.6245,0.00,2.6023,1.6245,2,5,0,114,227,0,0,0,0,0,1000.000
9740,2.6109,1.6245,0.00,2.6059,1.6245,2,5,0,114,227,0,0,0,0,0,1000.000
9750,2.6144,1.6245,0.00,2.6094,1.6245,2,5,0,114,230,0,0,0,0,0,1000.000
9760,2.6176,1.6245,0.00,2.6126,1.6245,2,5,0,114,230,0,0,0,0,0,1000.000
9770,2.6206,1.6245,0.00,2.6156,1.6245,2,5,0,114,230,0,0,0,0,0,1000.000
9780,2.6234,1.6245,0.00,2.6184,1.6245,2,5,0,114,230,0,0,0,0,0,1000.000
9790,2.6261,1.6245,0.00,2.6211,1.6245,2,5,0,114,230,0,0,0,0,0,1000.000
9800,2.6285,1.6245,0.00,2.6235,1.6245,2,5,0,114,232,0,0,0,0,0,1000.000
9810,2.6307,1.6245,0.00,2.6257,1.6245,2,5,0,114,232,0,0,0,0,0,1000.000
9820,2.6328,1.6245,0.00,2.6278,1.6245,2,5,0,114,232,0,0,0,0,0,1000.000
9830,2.6346,1.6245,0.00,2.6296,1.6245,2,5,0,114,232,0,0,0,0,0,1000.000
9840,2.6362,1.6245,0.00,2.6312,1.6245,2,5,0,114,232,0,0,0,0,0,1000.000
9850,2.6377,1.6245,0.00,2.6327,1.6245,2,5,0,114,234,0,0,0,0,0,1000.000
9860,2.6389,1.6245,0.00,2.6339,1.6245,2,5,0,114,234,0,0,0,0,0,1000.000
9870,2.6399,1.6245,0.00,2.6349,1.6245,2,5,0,114,234,0,0,0,0,0,1000.000
9880,2.6408,1.6245,0.00,2.6358,1.6245,2,5,0,114,234,0,0,0,0,0,1000.000
9890,2.6414,1.6245,0.00,2.6364,1.6245,2,5,0,114,234,0,0,0,0,0,1000.000
9900,2.6418,1.6245,0.00,2.6368,1.6245,2,5,0,114,235,0,0,0,0,0,1000.000
9910,2.6421,1.6245,0.00,2.6371,1.6245,2,5,0,114,235,0,0,0,0,0,1000.000
9920,2.6421,1.6245,0.00,2.6371,1.6245,2,5,0,114,235,0,0,0,0,0,1000.000
9930,2.6421,1.6245,0.00,2.6371,1.6245,2,5,0,114,235,0,0,0,0,0,1000.000
9940,2.6421,1.6245,0.00,2.6371,1.6245,2,5,0,114,235,0,0,0,0,0,1000.000
9950,2.6421,1.6245,0.00,2.6371,1.6245,2,5,0,114,236,0,150,0,0,0,1.122
9960,2.6421,1.6246,0.00,2.6371,1.6246,2,5,0,114,236,0,150,0,0,0,1.122
9970,2.6421,1.6249,0.00,2.6371,1.6249,2,5,0,114,236,0,150,0,0,0,1.122
9980,2.6421,1.6254,0.00,2.6371,1.6254,2,5,0,114,236,0,150,0,0,0,1.121
9990,2.6421,1.6261,0.00,2.6371,1.6261,2,5,0,114,236,0,150,0,0,0,1.120
10000,2.6421,1.6270,0.00,2.6371,1.6270,2,5,0,113,237,0,150,0,0,0,1.120
10010,2.6421,1.6280,0.00,2.6371,1.6280,2,5,0,113,237,0,150,0,0,0,1.118
10020,2.6421,1.6293,0.00,2.6371,1.6293,2,5,0,113,237,0,150,0,0,0,1.117
10030,2.6421,1.6308,0.00,2.6371,1.6308,2,5,0,113,237,0,150,0,0,0,1.116
10040,2.6421,1.6325,0.00,2.6371,1.6325,2,5,0,113,237,0,150,0,0,0,1.114
10050,2.6421,1.6344,0.00,2.6371,1.6344,2,5,0,113,237,0,150,0,0,0,1.112
10060,2.6421,1.6365,0.00,2.6371,1.6365,2,5,0,113,237,0,150,0,0,0,1.110
10070,2.6421,1.6388,0.00,2.6371,1.6388,2,5,0,113,237,0,150,0,0,0,1.108
10080,2.6421,1.6413,0.00,2.6371,1.6413,2,5,0,113,237,0,150,0,0,0,1.105
10090,2.6421,1.6440,0.00,2.6371,1.6440,2,5,0,113,237,0,150,0,0,0,1.103
10100,2.6421,1.6469,0.00,2.6371,1.6469,2,5,0,111,237,0,150,0,0,0,1.100
10110,2.6421,1.6499,0.00,2.6371,1.6499,2,5,0,111,237,0,150,0,0,0,1.097
10120,2.6421,1.6532,0.00,2.6371,1.6532,2,5,0,111,237,0,150,0,0,0,1.093
10130,2.6421,1.6567,0.00,2.6371,1.6567,2,5,0,111,237,0,150,0,0,0,1.090
10140,2.6421,1.6604,0.00,2.6371,1.6604,2,5,0,111,237,0,150,0,0,0,1.086
10150,2.6421,1.6643,0.00,2.6371,1.6643,2,5,0,110,237,0,150,0,0,0,1.082
10160,2.6421,1.6684,0.00,2.6371,1.6684,2,5,0,110,237,0,150,0,0,0,1.078
10170,2.6421,1.6727,0.00,2.6371,1.6727,2,5,0,110,237,0,150,0,0,0,1.074
10180,2.6421,1.6772,0.00,2.6371,1.6772,2,5,0,110,237,0,150,0,0,0,1.069
10190,2.6421,1.6819,0.00,2.6371,1.6819,2,5,0,110,237,0,150,0,0,0,1.065
10200,2.6421,1.6868,0.00,2.6371,1.6868,2,5,0,108,237,0,150,0,0,0,1.060
10210,2.6421,1.6918,0.00,2.6371,1.6918,2,5,0,108,237,0,150,0,0,0,1.055
10220,2.6421,1.6971,0.00,2.6371,1.6971,2,5,0,108,237,0,150,0,0,0,1.049
10230,2.6421,1.7026,0.00,2.6371,1.7026,2,5,0,108,237,0,150,0,0,0,1.044
10240,2.6421,1.7083,0.00,2.6371,1.7083,2,5,0,108,237,0,150,0,0,0,1.038
10250,2.6421,1.7142,0.00,2.6371,1.7142,2,5,0,105,237,0,150,0,0,0,1.032
10260,2.6421,1.7203,0.00,2.6371,1.7203,2,5,0,105,237,0,150,0,0,0,1.026
10270,2.6421,1.7266,0.00,2.6371,1.7266,2,5,0,105,237,0,150,0,0,0,1.020
10280,2.6421,1.7331,0.00,2.6371,1.7331,2,5,0,105,237,0,150,0,0,0,1.013
10290,2.6421,1.7398,0.00,2.6371,1.7398,2,5,0,105,237,0,150,0,0,0,1.007
10300,2.6421,1.7467,0.00,2.6371,1.7467,2,5,0,102,237,0,150,0,0,0,1.000
10310,2.6421,1.7537,0.00,2.6371,1.7537,2,5,0,102,237,0,150,0,0,0,0.993
10320,2.6421,1.7610,0.00,2.6371,1.7610,2,5,0,102,237,0,150,0,0,0,0.985
10330,2.6421,1.7685,0.00,2.6371,1.7685,2,5,0,102,237,0,150,0,0,0,0.978
10340,2.6421,1.7762,0.00,2.6371,1.7762,2,5,0,102,237,0,150,0,0,0,0.970
10350,2.6421,1.7841,0.00,2.6371,1.7841,2,5,0,98,237,0,150,0,0,0,0.962
10360,2.6421,1.7922,0.00,2.6371,1.7922,2,5,0,98,237,0,150,0,0,0,0.954
10370,2.6421,1.8005,0.00,2.6371,1.8005,2,5,0,98,237,0,150,0,0,0,0.946
10380,2.6421,1.8090,0.00,2.6371,1.8090,2,5,0,98,237,0,150,0,0,0,0.938
10390,2.6421,1.8177,0.00,2.6371,1.8177,2,5,0,98,237,0,150,0,0,0,0.929
10400,2.6421,1.8266,0.00,2.6371,1.8266,2,5,0,94,237,0,150,0,0,0,0.920
10410,2.6421,1.8356,0.00,2.6371,1.8356,2,5,0,94,237,0,150,0,0,0,0.911
10420,2.6421,1.8449,0.00,2.6371,1.8449,2,5,0,94,237,0,150,0,0,0,0.902
10430,2.6421,1.8544,0.00,2.6371,1.8544,2,5,0,94,237,0,150,0,0,0,0.892
10440,2.6421,1.8641,0.00,2.6371,1.8641,2,5,0,94,237,0,150,0,0,0,0.882
10450,2.6421,1.8740,0.00,2.6371,1.8740,2,5,0,89,237,0,150,0,0,0,0.872
10460,2.6421,1.8841,0.00,2.6371,1.8841,2,5,0,89,237,0,150,0,0,0,0.862
10470,2.6421,1.8944,0.00,2.6371,1.8944,2,5,0,89,237,0,150,0,0,0,0.852
10480,2.6421,1.9049,0.00,2.6371,1.9049,2,5,0,89,237,0,150,0,0,0,0.842
10490,2.6421,1.9156,0.00,2.6371,1.9156,2,5,0,89,237,0,150,0,0,0,0.831
10500,2.6421,1.9265,0.00,2.6371,1.9265,2,5,0,84,237,0,150,0,0,0,0.820
10510,2.6421,1.9375,0.00,2.6371,1.9375,2,5,0,84,237,0,150,0,0,0,0.809
10520,2.6421,1.9488,0.00,2.6371,1.9488,2,5,0,84,237,0,150,0,0,0,0.798
10530,2.6421,1.9603,0.00,2.6371,1.9603,2,5,0,84,237,0,150,0,0,0,0.786
10540,2.6421,1.9720,0.00,2.6371,1.9720,2,5,0,84,237,0,150,0,0,0,0.774
10550,2.6421,1.9839,0.00,2.6371,1.9839,2,5,0,78,237,0,150,0,0,0,0.763
10560,2.6421,1.9958,0.00,2.6371,1.9958,2,5,0,78,237,0,150,0,0,0,0.751
10570,2.6421,2.0078,0.00,2.6371,2.0078,2,5,0,78,237,0,150,0,0,0,0.739
10580,2.6421,2.0197,0.00,2.6371,2.0197,2,5,0,78,237,0,150,0,0,0,0.727
10590,2.6421,2.0316,0.00,2.6371,2.0316,2,5,0,78,237,0,150,0,0,0,0.715
10600,2.6421,2.0436,0.00,2.6371,2.0436,2,5,0,72,237,0,150,0,0,0,0.703
10610,2.6421,2.0555,0.00,2.6371,2.0555,2,5,0,72,237,0,150,0,0,0,0.691
10620,2.6421,2.0675,0.00,2.6371,2.0675,2,5,0,72,237,0,150,0,0,0,0.679
10630,2.6421,2.0794,0.00,2.6371,2.0794,2,5,0,72,237,0,150,0,0,0,0.667
10640,2.6421,2.0913,0.00,2.6371,2.0913,2,5,0,72,237,0,150,0,0,0,0.655
10650,2.6421,2.1033,0.00,2.6371,2.1033,2,5,0,66,42,0,150,0,0,0,0.643
10660,2.6421,2.1152,0.00,2.6371,2.1152,2,5,0,66,42,0,150,0,0,0,0.631
10670,2.6421,2.1272,0.00,2.6371,2.1272,2,5,0,66,42,0,150,0,0,0,0.619
10680,2.6421,2.1391,0.00,2.6371,2.1391,2,5,0,66,42,0,150,0,0,0,0.607
10690,2.6421,2.1510,0.00,2.6371,2.1510,2,5,0,66,42,0,150,0,0,0,0.595
10700,2.6421,2.1630,0.00,2.6371,2.1630,2,5,0,60,42,0,150,0,0,0,0.584
10710,2.6421,2.1749,0.00,2.6371,2.1749,2,5,0,60,42,0,150,0,0,0,0.572
10720,2.6421,2.1868,0.00,2.6371,2.1868,2,5,0,60,42,0,150,0,0,0,0.560
10730,2.6421,2.1988,0.00,2.6371,2.1988,2,5,0,60,42,0,150,0,0,0,0.548
10740,2.6421,2.2107,0.00,2.6371,2.2107,2,5,0,60,42,0,149,1,0,0,0.536
10750,2.6421,2.2225,0.00,2.6371,2.2225,2,5,0,54,42,0,143,1,1,0,0.524
10760,2.6421,2.2341,0.00,2.6371,2.2341,2,5,0,54,42,0,143,1,1,0,0.512
10770,2.6421,2.2455,0.00,2.6371,2.2455,2,5,0,54,42,0,143,1,0,0,0.501
10780,2.6421,2.2569,0.00,2.6371,2.2569,2,5,0,54,42,0,142,1,0,0,0.490
10790,2.6421,2.2681,0.00,2.6371,2.2681,2,5,0,54,42,0,140,1,0,0,0.478
